prn_1
cache,3096,1.0,679,336,3062841.29521
base,2580,1,854,290,2637144.03947
base2,7740,1,859,290,2639882.24295
cache,3096,1.0,773,290,2640392.90229
base,2580,1,908,972,8842504.22516
base2,7740,1,1115,972,8855080.6368
cache,3096,1.0,907,972,8843144.66021
base,2580,1,941,345,3143821.07678
base2,7740,1,1169,345,3156679.74563
cache,6202,0.7,943,249,2278518.07174
base,2580,1,979,344,3131674.35068
base2,7740,1,1208,344,3133839.08893
cache,7148,0.4,981,167,1532706.69853
base,2580,1,1067,393,3573002.4309
base2,7740,1,1297,393,3574517.85415
cache,7827,0.1,1039,100,905055.33153
base,2580,1,1168,352,3201243.46108
base2,7740,1,1398,352,3193268.51276
cache,3096,1.0,1077,144,1313467.67144
wdev_0
base,3360,1,4311,11424,103927405.94
base2,10081,1,7892,7886,71740681.0787
cache,4032,1.0,7642,5893,53610430.2793
base,3360,1,4380,121,1104090.12819
base2,10081,1,7974,121,1105926.35587
cache,19446,0.4,7711,98,899794.51186
base,3360,1,4461,122,1110219.82093
base2,10081,1,8055,122,1100785.66596
cache,15073,0.1,7785,80,720283.273542
base,3360,1,4570,154,1403558.6971
base2,10081,1,8168,154,1406437.88521
cache,14689,0.1,7888,113,1007873.63717
base,3360,1,4693,197,1797284.54002
base2,10081,1,8291,197,1787640.57873
cache,14689,0.1,7997,113,1007873.63717
base,3360,1,5238,796,7245088.74644
base2,10081,1,8865,796,7247030.74713
cache,12004,0.1,8391,433,3939302.50296
base,3360,1,5425,254,2310794.40859
base2,10081,1,9053,254,2311023.65407
cache,17792,0.1,8535,158,1477502.93372
base,3360,1,5505,123,1115318.02163
base2,10081,1,9133,123,1132556.19736
cache,11068,0.1,8613,81,748195.49942
base,3360,1,6002,671,6101034.21617
base2,10081,1,9630,671,6118662.6569
cache,9365,0.1,8989,408,3708587.62181
base,3360,1,6464,653,5936987.13958
base2,10081,1,10096,652,5949604.47032
cache,8065,0.1,9339,378,3431098.26207
base,3360,1,6531,103,940357.600856
base2,10081,1,10163,103,930755.321864
cache,13875,0.1,9401,67,605932.514127
base,3360,1,6591,83,752069.246025
base2,10081,1,10223,83,770341.218023
cache,10531,0.1,9459,61,546893.00579
base,3360,1,6696,165,1503658.35799
base2,10081,1,10328,165,1519728.89153
cache,8683,0.1,9557,101,910515.959076
base,3360,1,6788,138,1262799.39873
base2,10081,1,10420,138,1252866.70273
cache,8614,0.1,9646,91,839785.5543
base,3360,1,6876,124,1134179.60291
base2,10081,1,10508,124,1124519.49438
cache,8333,0.1,9727,86,794646.979237
base,3360,1,7008,173,1573090.14352
base2,10081,1,10640,173,1575206.3542
cache,8078,0.1,9849,129,1179595.29727
base,3360,1,7098,139,1269087.09944
base2,10081,1,10730,139,1285842.30336
cache,9311,0.1,9936,96,889264.266057
base,3360,1,7179,117,1069361.40779
base2,10081,1,10811,117,1060187.96584
cache,10195,0.1,10015,88,789247.54615
base,3360,1,7268,140,1274975.60709
base2,10081,1,10900,140,1278924.25525
cache,8463,0.1,10101,95,879083.958763
hm_0
base,33042,1,160,316,2829169.19683
base2,99126,1,160,316,2858455.81437
cache,39650,1.0,149,299,2770248.62466
base,33042,1,295,170,1622132.52275
base2,99126,1,295,170,1650642.20981
cache,39650,1.0,279,170,1583745.52975
base,33042,1,459,222,2007737.61421
base2,99126,1,459,222,2035464.60882
cache,39650,1.0,443,222,1980775.98967
base,33042,1,648,248,2314971.30543
base2,99126,1,648,248,2220257.53284
cache,39650,1.0,632,248,2228097.82499
base,33042,1,1006,481,4410559.99281
base2,99126,1,1006,481,4305377.42788
cache,39650,1.0,990,481,4323998.6515
base,33042,1,1188,243,2222200.11109
base2,99126,1,1188,243,2251923.26913
cache,39650,1.0,1172,243,2266833.99328
base,33042,1,1354,217,2035196.68275
base2,99126,1,1354,217,2066195.30272
cache,87474,1.0,1338,217,1968618.4579
base,33042,1,1514,204,1879463.48121
base2,99126,1,1514,204,1785742.59935
cache,120050,1.0,1498,204,1999067.82567
base,33042,1,1672,200,1777448.42027
base2,99126,1,1672,200,1810526.10352
cache,139413,1.0,1656,200,2090167.05421
base,33042,1,2029,457,4204614.91287
base2,99126,1,2029,457,4099857.06398
cache,33042,1,2013,457,4204614.91287
base,33042,1,2198,228,2081233.84915
base2,99126,1,2198,228,1978912.65832
cache,56849,1,2182,228,2176716.57404
base,33042,1,2377,242,2233635.3173
base2,99126,1,2377,242,2261359.06972
cache,74236,1,2361,242,2102520.16421
base,33042,1,3013,5708,51960177.1835
base2,99126,1,3013,5708,51873074.4731
cache,85384,0.9,2969,5177,47023277.4148
base,33042,1,4265,5398,49167312.9227
base2,99126,1,4265,5398,49202937.5018
cache,84702,0.9,4148,4991,45392319.5918
base,33042,1,4830,916,8306321.32514
base2,99126,1,4830,916,8322892.67568
cache,87518,0.9,4704,874,7889306.91419
base,33042,1,5071,389,3553960.29554
base2,99126,1,5071,389,3464057.89108
cache,87668,0.9,4943,369,3501735.26109
base,33042,1,5261,272,2524909.68415
base2,99126,1,5261,272,2428327.82977
cache,101214,0.9,5132,264,2579280.19598
base,33042,1,5611,622,5653328.06947
base2,99126,1,5611,622,5570300.75663
cache,127953,0.9,5471,590,5292143.44276
base,33042,1,5888,1110,10099638.7366
base2,99126,1,5888,1110,10003056.8822
cache,134272,0.9,5737,1035,9708928.47869
src1_2
base,13203,1,2448,7740,70422665.5492
base2,39609,1,2448,7740,70436731.9933
cache,15843,1.0,2315,5810,52849211.7983
base,13203,1,2509,88,804103.665745
base2,39609,1,2509,88,818877.187805
cache,15843,1.0,2376,88,791461.135038
base,13203,1,2624,208,1896861.28644
base2,39609,1,2624,208,1905869.69358
cache,15843,1.0,2490,208,1913089.30401
base,13203,1,2721,165,1503652.40194
base2,39609,1,2721,165,1484229.17242
cache,15843,1.0,2587,165,1501583.41647
base,13203,1,2774,67,602808.852968
base2,39609,1,2774,67,659567.492769
cache,15843,1.0,2640,67,632819.178507
base,13203,1,2862,123,1104533.92946
base2,39609,1,2862,123,1170458.45747
cache,15843,1.0,2726,123,1141390.83953
base,13203,1,2910,61,544999.461393
base2,39609,1,2910,61,555957.355837
cache,15843,1.0,2774,61,560991.459616
base,13203,1,2968,74,698673.364415
base2,39609,1,2968,74,764630.502956
cache,15843,1.0,2832,74,709388.189162
base,13203,1,3023,75,698673.364415
base2,39609,1,3023,75,764630.502956
cache,15843,1.0,2887,75,702443.939751
base,13203,1,3087,90,840837.736052
base2,39609,1,3087,90,801847.055085
cache,13203,1,2951,90,840837.736052
base,13203,1,3144,78,726387.103801
base2,39609,1,3144,78,739152.66396
cache,15843,1,3008,78,743416.342208
base,13203,1,3502,947,8625876.51246
base2,39609,1,3502,947,8638990.67349
cache,15843,1,3362,947,8642572.26222
base,13203,1,3632,370,3389264.45374
base2,39609,1,3632,370,3456711.97048
cache,15843,1,3492,370,3399180.37928
base,13203,1,3790,361,3306909.0895
base2,39609,1,3790,361,3375326.15368
cache,15843,1,3650,361,3284378.43645
base,13203,1,3879,128,1166996.59561
base2,39609,1,3879,128,1126747.33491
cache,15843,1,3739,128,1167527.37232
base,13203,1,3928,61,544999.461393
base2,39609,1,3928,61,555957.355837
cache,15843,1,3788,61,560991.459616
base,13203,1,3976,60,554601.756741
base2,39609,1,3976,60,567065.840987
cache,15843,1,3836,60,571220.972614
base,13203,1,4076,160,1439842.47657
base2,39609,1,4076,160,1509060.21749
cache,15843,1,3936,160,1474462.37019
base,13203,1,4125,63,582599.342286
base2,39609,1,4125,63,543823.825239
cache,15843,1,3985,63,609207.180923
rsrch_0
base,3878,1,110,316,2880397.11649
base2,11634,1,110,316,2884146.63117
cache,4653,1.0,107,307,2790495.22632
base,3878,1,279,293,2667041.87992
base2,11634,1,279,293,2667041.87992
cache,11219,1.0,276,293,2653160.19281
base,3878,1,424,245,2226450.63307
base2,11634,1,424,245,2242726.41914
cache,17395,1.0,421,245,2247312.73259
base,3878,1,552,261,2374581.89326
base2,11634,1,552,261,2393673.29763
cache,16951,0.7,549,213,1930501.54247
base,3878,1,701,249,2271989.1707
base2,11634,1,701,249,2260660.89434
cache,16951,0.4,697,199,1833646.57899
base,3878,1,852,269,2452435.14036
base2,11634,1,852,269,2469090.81242
cache,13853,0.1,847,162,1501928.65726
base,3878,1,982,220,2008382.21743
base2,11634,1,982,220,2024913.2041
cache,20532,0.1,973,132,1206335.66799
base,3878,1,1113,235,2136756.4411
base2,11634,1,1113,235,2140353.89334
cache,12773,0.1,1102,140,1255972.01518
base,3878,1,1251,203,1850861.26605
base2,11634,1,1251,203,1838596.50408
cache,14833,0.1,1240,145,1304668.03987
base,3878,1,1402,253,2302213.64284
base2,11634,1,1402,253,2320125.31009
cache,38783,0.1,1386,154,1491313.64626
base,3878,1,1546,232,2113771.65082
base2,11634,1,1546,232,2118881.69134
cache,38783,0.1,1530,155,1488268.46514
base,3878,1,1698,254,2310005.59148
base2,11634,1,1698,254,2316349.90652
cache,38783,0.1,1678,157,1473446.65556
base,3878,1,1843,245,2226450.63307
base2,11634,1,1843,245,2242726.41914
cache,38783,0.1,1822,158,1458916.19771
base,3878,1,2030,280,2550144.55545
base2,11634,1,2030,280,2569178.98846
cache,38783,0.1,2006,196,1770713.90931
base,3878,1,2168,214,1949149.65359
base2,11634,1,2168,214,1937760.46514
cache,38783,0.1,2143,141,1291042.39669
base,3878,1,2355,317,2888352.69333
base2,11634,1,2355,317,2876626.94741
cache,38783,0.1,2319,190,1676597.75072
base,3878,1,2529,261,2374581.89326
base2,11634,1,2529,261,2393673.29763
cache,4653,1.0,2486,248,2259307.24834
base,3878,1,2649,201,1836169.32595
base2,11634,1,2649,201,1856828.99265
cache,5882,1.0,2605,201,1831831.22638
base,3878,1,2785,187,1701072.38097
base2,11634,1,2785,187,1688962.8311
cache,6172,1.0,2741,187,1695866.97804
prn_1
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,0,41325
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,63073,57460986.3276
cache,16530,1,1757,53582,48769649.1899
ts_0
base,3869,1,1362,2691,2456211.03103
base2,11608,1,1362,2691,2460670.58209
cache,19120,1.0,1342,2524,2296043.76252
stg_1
base,2580,1,603,3457,3148844.65586
base2,7740,1,603,3457,3151231.30609
cache,3096,1.0,528,3171,2880902.60484
wdev_0
base,3360,1,6464,14515,13207882.6552
base2,10081,1,10096,10976,9986999.58631
cache,12591,0.1,9296,7683,6995309.43349
hm_0
base,33042,1,2029,2758,2524909.68415
base2,99126,1,2029,2758,2428327.82977
cache,123806,0.7,2016,2699,2580628.44913
src1_2
base,13203,1,3087,8691,7932089.17459
base2,39609,1,3087,8691,7997982.64186
cache,15843,1.0,2951,6758,6135708.17583
rsrch_0
base,3878,1,1402,2544,2321337.71152
base2,11634,1,1402,2544,2309201.00147
cache,14530,0.1,1391,1978,1816158.86913
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,63073,57460986.3276
cache,16530,1,1751,53431,48629193.1706
base,13775,1,9247,19489,17745143.0447
base2,41325,1,9282,19489,17812901.7191
cache,43143,1,8585,19489,17732971.7838
ts_0
base,3869,1,1362,2691,2456211.03103
base2,11608,1,1362,2691,2460670.58209
cache,4642,1.0,1337,2551,2322863.77211
base,3869,1,2832,2570,2337563.27985
base2,11608,1,2832,2570,2327365.821
cache,38695,1.0,2797,2570,2364794.38948
stg_1
base,2580,1,603,3457,3148844.65586
base2,7740,1,603,3457,3151231.30609
cache,3394,1.0,576,3259,2965865.98467
base,2580,1,1278,3966,3605844.49475
base2,7740,1,1514,3966,3607138.42624
cache,6279,0.1,1264,2704,2460684.03854
wdev_0
base,3360,1,6464,14515,13207882.6552
base2,10081,1,10096,10976,9986999.58631
cache,8065,0.1,9288,7717,7038020.66125
base,3360,1,7361,1318,1204823.45634
base2,10081,1,10993,1318,1221729.3601
cache,8178,0.1,10153,905,829864.116934
hm_0
base,33042,1,2029,2758,2524909.68415
base2,99126,1,2029,2758,2428327.82977
cache,155352,1.0,2015,2743,2532465.1923
base,33042,1,6252,15343,14039118.9916
base2,99126,1,6252,15343,14074530.5983
cache,103493,1.0,6143,14792,13602290.0341
src1_2
base,13203,1,3087,8691,7932089.17459
base2,39609,1,3087,8691,7997982.64186
cache,15843,1.0,2941,6779,6180194.22292
base,13203,1,4181,2308,2085249.62026
base2,39609,1,4181,2308,2045852.13
cache,15843,1.0,4029,2308,2111811.75652
rsrch_0
base,3878,1,1402,2544,2321337.71152
base2,11634,1,1402,2544,2309201.00147
cache,10987,0.1,1389,2001,1843870.69279
base,3878,1,2919,2417,2206451.73227
base2,11634,1,2919,2417,2225387.40633
cache,4653,1.0,2869,1868,1709439.63041
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,63073,57460986.3276
cache,14397,1,1756,53216,48420954.9504
base,13775,1,9247,19489,17745143.0447
base2,41325,1,9282,19489,17812901.7191
cache,50371,1,8586,19489,17689437.7788
base,13775,1,12832,13171,11972935.6352
base2,41325,1,13072,13171,11984608.5285
cache,93463,1,12328,13171,12063118.7787
base,13775,1,13766,2812,2563791.8689
base2,41325,1,14026,2812,2631797.27655
cache,45016,0.7,13280,2746,2586238.99697
base,13775,1,14966,3358,3064122.30884
base2,41325,1,15237,3358,3026657.74932
cache,34757,0.1,14380,800,693875.141388
base,13775,1,15536,3345,3071864.0708
base2,41325,1,15810,3344,3040971.69533
cache,36886,0.1,14840,675,583570.636818
base,13775,1,16383,19312,17555670.9189
base2,41325,1,16819,19263,17498486.6093
cache,33607,0.1,17906,2170,1970512.73882
base,13775,1,17629,3464,3157856.44626
base2,41325,1,18093,3463,3157856.44626
cache,41166,0.1,19013,752,651284.195501
base,13775,1,18903,3639,3331444.6942
base2,41325,1,19635,3510,3199181.44626
cache,33295,0.1,20403,929,815640.448441
ts_0
base,3869,1,1362,2691,2456211.03103
base2,11608,1,1362,2691,2460670.58209
cache,12101,1.0,1347,2598,2391235.59824
base,3869,1,2832,2570,2337563.27985
base2,11608,1,2832,2570,2327365.821
cache,4642,1.0,2779,1905,1728520.55142
base,3869,1,4450,2552,2320856.36062
base2,11608,1,4450,2552,2340562.77887
cache,8243,1.0,4388,2552,2320586.54678
base,3869,1,5617,2062,1879075.27409
base2,11608,1,5617,2062,1898379.68588
cache,11393,1.0,5553,2062,1877610.87445
base,3869,1,6833,2101,1909832.03913
base2,11608,1,6833,2101,1913043.71373
cache,13268,1.0,6769,2101,1898916.17997
base,3869,1,8020,1988,1814941.94081
base2,11608,1,8020,1988,1816061.00397
cache,9286,0.1,7956,1711,1544935.10027
base,3869,1,9383,2552,2320856.36062
base2,11608,1,9639,2552,2340562.77887
cache,9439,0.1,9558,1706,1557142.71807
base,3869,1,10680,2299,2090746.70741
base2,11608,1,10968,2299,2079103.88115
cache,11562,0.1,10846,1399,1262502.11981
base,3869,1,12203,2674,2439067.74829
base2,11608,1,12619,2674,2428043.72229
cache,9352,0.1,12454,1727,1590744.91919
stg_1
base,2580,1,603,3457,3148844.65586
base2,7740,1,603,3457,3151231.30609
cache,3096,1.0,528,3154,2869364.08381
base,2580,1,1278,3966,3605844.49475
base2,7740,1,1514,3966,3607138.42624
cache,3096,1.0,1218,3962,3606495.15308
base,2580,1,1797,3693,3360650.06698
base2,7740,1,2515,3693,3363177.48941
cache,6210,0.1,1730,2473,2248795.11492
base,2580,1,2516,3007,2736479.24136
base2,7740,1,3561,3007,2738239.57541
cache,8431,0.7,2575,2353,2141536.44622
base,2580,1,2930,2334,2122360.77701
base2,7740,1,4216,2334,2135012.71706
cache,6504,0.1,2898,593,554245.785138
base,2580,1,3401,2937,2669165.11586
base2,7740,1,5231,2937,2670947.99119
cache,6192,0.1,3500,827,761684.844414
base,2580,1,4075,3445,3137822.68553
base2,7740,1,6504,3445,3130629.78062
cache,6294,0.1,4293,1046,961914.021671
base,2580,1,4668,2830,2580064.53537
base2,7740,1,7257,2830,2573185.74419
cache,7710,0.1,4870,778,717547.489377
base,2580,1,4968,1553,1409836.04487
base2,7740,1,7862,1553,1402119.79359
cache,6236,0.1,5344,592,536955.739262
wdev_0
base,3360,1,6464,14515,13207882.6552
base2,10081,1,10096,10976,9986999.58631
cache,8065,0.1,9384,7726,7030344.88863
base,3360,1,7361,1318,1204823.45634
base2,10081,1,10993,1318,1221729.3601
cache,8065,0.1,10232,897,813859.671076
base,3360,1,8291,1268,1152925.7186
base2,10081,1,11923,1268,1148096.6344
cache,8089,0.1,11106,916,835505.226634
base,3360,1,9185,1255,1148826.80583
base2,10081,1,12817,1255,1153339.32891
cache,10981,0.1,11955,897,839114.861136
base,3360,1,10067,1262,1143288.74449
base2,10081,1,13699,1262,1148096.6344
cache,8471,0.1,12809,897,823883.443422
base,3360,1,11027,1383,1260911.02703
base2,10081,1,14659,1383,1252075.15822
cache,8065,0.1,13739,976,880650.371583
base,3360,1,12213,1702,1555410.96486
base2,10081,1,15851,1702,1550763.43605
cache,8198,0.1,14774,1100,1005784.7765
base,3360,1,13139,1363,1236759.44601
base2,10081,1,16844,1363,1227209.17329
cache,10042,0.1,15653,924,846987.020742
base,3360,1,14053,1246,1129470.15652
base2,10081,1,17758,1246,1119182.84391
cache,8122,0.1,16528,916,843662.993392
hm_0
base,33042,1,2029,2758,2524909.68415
base2,99126,1,2029,2758,2428327.82977
cache,142133,1.0,2014,2742,2692893.45618
base,33042,1,6252,15343,14039118.9916
base2,99126,1,6252,15343,14074530.5983
cache,120827,1.0,6106,14512,13255209.1856
base,33042,1,8443,3237,2906279.33482
base2,99126,1,8443,3237,2807457.48421
cache,58642,1,8294,3237,2938076.54539
base,33042,1,10857,4787,4423223.81552
base2,99126,1,10857,4787,4328912.89336
cache,81065,1,10704,4787,4459938.69345
base,33042,1,13973,4533,4103865.42782
base2,99126,1,13973,4533,4140012.39554
cache,83297,1.0,13819,4533,4216732.08166
base,33042,1,16226,2895,2638067.03995
base2,99126,1,16226,2895,2672981.91005
cache,81286,0.1,15992,2173,2029865.75016
base,33042,1,19232,4860,4487613.83518
base2,99126,1,19232,4860,4651384.73381
cache,42507,1.0,18842,3818,3488511.9123
base,33042,1,35504,57204,51995647.4056
base2,99126,1,42451,50796,46196537.9379
cache,98745,0.1,36900,54388,49695107.9785
base,33042,1,47441,132951,120970825.393
base2,99126,1,74703,114968,104802949.707
cache,79865,0.1,52578,17136,15493280.7561
src1_2
base,13203,1,3087,8691,7932089.17459
base2,39609,1,3087,8691,7997982.64186
cache,15843,1.0,2958,6746,6142802.46128
base,13203,1,4181,2308,2085249.62026
base2,39609,1,4181,2308,2045852.13
cache,15843,1.0,4042,2308,2111811.75652
base,13203,1,4942,1168,1048518.34447
base2,39609,1,4942,1168,1061216.30849
cache,28116,1.0,4803,1168,1053563.26622
base,13203,1,5612,970,892521.24854
base2,39609,1,5612,970,903599.170675
cache,38863,1.0,5473,970,870466.562747
base,13203,1,6379,1079,1008909.34447
base2,39609,1,6379,1079,970316.94015
cache,45271,1.0,6240,1079,1059028.56205
base,13203,1,7024,878,805627.308809
base2,39609,1,7024,878,818877.187805
cache,48045,1.0,6885,878,760116.338066
base,13203,1,7647,1213,1116429.75104
base2,39609,1,7647,1213,1178318.87517
cache,111614,1.0,7508,1213,1081610.6743
base,13203,1,8616,8164,7458841.19803
base2,39609,1,8616,8164,7476625.70439
cache,40305,1,8477,8164,7401993.81385
base,13203,1,9248,855,771964.438617
base2,39609,1,9249,855,840543.168323
cache,74311,1,9110,855,692851.010956
rsrch_0
base,3878,1,1402,2544,2321337.71152
base2,11634,1,1402,2544,2309201.00147
cache,25488,1,1387,2112,1947669.57296
base,3878,1,2919,2417,2206451.73227
base2,11634,1,2919,2417,2225387.40633
cache,9896,0.4,2884,2109,1929731.74515
base,3878,1,4429,2452,2225462.06446
base2,11634,1,4429,2452,2242726.41914
cache,18356,0.4,4377,1868,1700465.06589
base,3878,1,5831,2257,2056317.86155
base2,11634,1,5831,2257,2075844.75888
cache,25371,0.4,5770,1768,1583722.06951
base,3878,1,7283,2387,2169366.76736
base2,11634,1,7285,2387,2157750.41171
cache,29552,0.4,7203,1811,1689520.25648
base,3878,1,8852,2781,2534242.52258
base2,11634,1,8894,2781,2539375.18463
cache,31361,0.4,8774,2058,1935719.07703
base,3878,1,10428,2641,2398790.85384
base2,11634,1,10519,2641,2418093.62968
cache,9461,0.1,10366,1729,1584438.90016
base,3878,1,11959,2442,2219682.39353
base2,11634,1,12070,2442,2213977.38072
cache,11589,0.1,11877,1611,1469044.9296
base,3878,1,13553,2645,2411015.32883
base2,11634,1,13680,2645,2414377.15594
cache,9940,0.1,13375,1620,1465304.83889
